"hamilton-federalist" "jay-federalist" "madison-federalist"
"limitation" 0.00966718517932628 0 0.00484742722799874
"lodged" 0.00703068013041912 0.0117536436295252 0.00969485445599748
"march" 0.0105460201956287 0.0117536436295252 0
"mischiefs" 0.00790951514672151 0 0.00969485445599748
"model" 0.00703068013041912 0 0.0121185680699969
"obstacles" 0.0087883501630239 0 0.00727114084199811
"parliament" 0.00966718517932628 0.0117536436295252 0.00242371361399937
"peculiarly" 0.0087883501630239 0 0.00727114084199811
"pernicious" 0.0114248552119311 0 0
"plausible" 0.00966718517932628 0 0.00484742722799874
"population" 0.00615184511411673 0 0.0145422816839962
"positive" 0.0087883501630239 0 0.00727114084199811
"precisely" 0.00703068013041912 0.0117536436295252 0.00969485445599748
"pretense" 0.0114248552119311 0 0
"quantity" 0.00966718517932628 0 0.00484742722799874
"reduced" 0.00703068013041912 0 0.0121185680699969
"rejected" 0.00703068013041912 0.0117536436295252 0.00969485445599748
"remaining" 0.00439417508151195 0.0117536436295252 0.0169659952979956
"rendering" 0.00703068013041912 0.0117536436295252 0.00969485445599748
"resistance" 0.0087883501630239 0 0.00727114084199811
"revenues" 0.0114248552119311 0 0
"satisfy" 0.00966718517932628 0 0.00484742722799874
"subsequent" 0.0105460201956287 0 0.00242371361399937
"thousand" 0.0087883501630239 0 0.00727114084199811
"tyranny" 0.00790951514672151 0 0.00969485445599748
"usurpations" 0.00790951514672151 0 0.00969485445599748
"vacancies" 0.0114248552119311 0 0
"vigor" 0.0114248552119311 0 0
"violated" 0.00439417508151195 0 0.019389708911995
"violation" 0.0087883501630239 0.0117536436295252 0.00484742722799874
"weakness" 0.0105460201956287 0.0117536436295252 0
"whilst" 0.00087883501630239 0 0.0290845633679924
"abolish" 0.00615184511411673 0 0.0121185680699969
"accumulation" 0.00615184511411673 0 0.0121185680699969
"acquainted" 0.00703068013041912 0.0235072872590503 0.00484742722799874
"address" 0.00263650504890717 0.0117536436295252 0.019389708911995
"admission" 0.00790951514672151 0 0.00727114084199811
"afforded" 0.00703068013041912 0.0235072872590503 0.00484742722799874
"affords" 0.00790951514672151 0.0352609308885755 0
"alleged" 0.00703068013041912 0 0.00969485445599748
"appeared" 0.0087883501630239 0.0117536436295252 0.00242371361399937
"application" 0.00790951514672151 0 0.00727114084199811
"appoint" 0.00790951514672151 0.0117536436295252 0.00484742722799874
"apprehend" 0.00790951514672151 0.0235072872590503 0.00242371361399937
"apprehended" 0.00703068013041912 0.0117536436295252 0.00727114084199811
"aspect" 0.00527301009781434 0.0117536436295252 0.0121185680699969
"association" 0.0105460201956287 0 0
"attached" 0.00439417508151195 0.0235072872590503 0.0121185680699969
"attachments" 0.00790951514672151 0.0235072872590503 0.00242371361399937
"avarice" 0.0105460201956287 0 0
"aware" 0.00790951514672151 0.0117536436295252 0.00484742722799874
"barrier" 0.00703068013041912 0 0.00969485445599748
"carrying" 0.00351534006520956 0.0235072872590503 0.0145422816839962
"caution" 0.0087883501630239 0 0.00484742722799874
"censure" 0.00790951514672151 0 0.00727114084199811
"changes" 0.00439417508151195 0 0.0169659952979956
"commit" 0.00790951514672151 0.0352609308885755 0
"compass" 0.00351534006520956 0 0.019389708911995
"compose" 0.00966718517932628 0.0117536436295252 0
"concern" 0.00790951514672151 0.0117536436295252 0.00484742722799874
"condemn" 0.00703068013041912 0.0117536436295252 0.00727114084199811
"contended" 0.00966718517932628 0 0.00242371361399937
"continual" 0.0087883501630239 0 0.00484742722799874
"contribute" 0.0105460201956287 0 0
"controversies" 0.0087883501630239 0 0.00484742722799874
"counties" 0.0087883501630239 0 0.00484742722799874
"create" 0.00703068013041912 0.0235072872590503 0.00484742722799874
"decisions" 0.0087883501630239 0.0117536436295252 0.00242371361399937
"deemed" 0.00703068013041912 0 0.00969485445599748
"destitute" 0.00966718517932628 0.0117536436295252 0
"destruction" 0.0105460201956287 0 0
"determined" 0.00615184511411673 0 0.0121185680699969
"dictates" 0.0087883501630239 0.0117536436295252 0.00242371361399937
"directly" 0.00615184511411673 0 0.0121185680699969
"disadvantages" 0.0105460201956287 0 0
"distant" 0.00615184511411673 0.0352609308885755 0.00484742722799874
"distinguished" 0.00439417508151195 0.0352609308885755 0.00969485445599748
"diversity" 0.00966718517932628 0 0.00242371361399937
"divide" 0.00703068013041912 0.0352609308885755 0.00242371361399937
"division" 0.00703068013041912 0.0235072872590503 0.00484742722799874
"elective" 0.00527301009781434 0 0.0145422816839962
"emergencies" 0.0087883501630239 0 0.00484742722799874
"engaged" 0.0087883501630239 0.0117536436295252 0.00242371361399937
"equitable" 0.00966718517932628 0 0.00242371361399937
"estimate" 0.00615184511411673 0.0117536436295252 0.00969485445599748
"european" 0.00790951514672151 0.0117536436295252 0.00484742722799874
"everywhere" 0.00439417508151195 0.0117536436295252 0.0145422816839962
"evils" 0.0087883501630239 0 0.00484742722799874
"extending" 0.00790951514672151 0.0117536436295252 0.00484742722799874
"fears" 0.00527301009781434 0.0235072872590503 0.00969485445599748
"fewer" 0.00527301009781434 0.0117536436295252 0.0121185680699969
"flow" 0.00966718517932628 0 0.00242371361399937
"forever" 0.00439417508151195 0 0.0169659952979956
"framed" 0.00527301009781434 0.0117536436295252 0.0121185680699969
"governed" 0.00790951514672151 0 0.00727114084199811
"grant" 0.00790951514672151 0 0.00727114084199811
"habits" 0.0105460201956287 0 0
"impose" 0.0087883501630239 0 0.00484742722799874
"impressions" 0.00790951514672151 0.0117536436295252 0.00484742722799874
"induce" 0.00966718517932628 0 0.00242371361399937
"inspire" 0.00790951514672151 0 0.00727114084199811
"intelligent" 0.0087883501630239 0.0235072872590503 0
"intrigue" 0.0087883501630239 0 0.00484742722799874
"january" 0.00527301009781434 0 0.0145422816839962
"jealous" 0.00703068013041912 0.0235072872590503 0.00484742722799874
"limit" 0.00351534006520956 0 0.019389708911995
"merits" 0.00703068013041912 0.0117536436295252 0.00727114084199811
"moderate" 0.0105460201956287 0 0
"modern" 0.00351534006520956 0 0.019389708911995
"montesquieu" 0.00439417508151195 0 0.0169659952979956
"neighboring" 0.0087883501630239 0.0117536436295252 0.00242371361399937
"obligations" 0.0087883501630239 0 0.00484742722799874
"observe" 0.0087883501630239 0.0235072872590503 0
"obviate" 0.00790951514672151 0.0235072872590503 0.00242371361399937
"occasional" 0.0105460201956287 0 0
"omission" 0.00703068013041912 0 0.00969485445599748
"option" 0.0087883501630239 0 0.00484742722799874
"pointed" 0.00615184511411673 0 0.0121185680699969
"preserved" 0.00439417508151195 0.0235072872590503 0.0121185680699969
"presumed" 0.00790951514672151 0.0117536436295252 0.00484742722799874
"preventing" 0.0105460201956287 0 0
"proofs" 0.00527301009781434 0 0.0145422816839962
"qualifications" 0.0087883501630239 0.0117536436295252 0.00242371361399937
"quotas" 0.0087883501630239 0 0.00484742722799874
"represented" 0.00790951514672151 0.0117536436295252 0.00484742722799874
"restrained" 0.00439417508151195 0 0.0169659952979956
"restraining" 0.00966718517932628 0 0.00242371361399937
"session" 0.00966718517932628 0 0.00242371361399937
"special" 0.00966718517932628 0 0.00242371361399937
"suffrages" 0.00790951514672151 0 0.00727114084199811
"tenure" 0.00703068013041912 0 0.00969485445599748
"thereof" 0.00703068013041912 0 0.00969485445599748
"title" 0.00615184511411673 0 0.0121185680699969
"western" 0.00615184511411673 0.0117536436295252 0.00969485445599748
"worthy" 0.00615184511411673 0.0352609308885755 0.00484742722799874
"yield" 0.00703068013041912 0 0.00969485445599748
"acquired" 0.00790951514672151 0.0117536436295252 0.00242371361399937
"affected" 0.00527301009781434 0.0470145745181006 0.00242371361399937
"afterwards" 0.00790951514672151 0.0117536436295252 0.00242371361399937
"aggregate" 0.00439417508151195 0.0117536436295252 0.0121185680699969
"allow" 0.00615184511411673 0 0.00969485445599748
"allowed" 0.00615184511411673 0 0.00969485445599748
"amendments" 0.00615184511411673 0 0.00969485445599748
"answered" 0.00615184511411673 0 0.00969485445599748
"basis" 0.00790951514672151 0 0.00484742722799874
"betray" 0.00439417508151195 0 0.0145422816839962
"bounds" 0.00790951514672151 0 0.00484742722799874
"bring" 0.00790951514672151 0 0.00484742722799874
"certainty" 0.00615184511411673 0 0.00969485445599748
"charge" 0.00615184511411673 0 0.00969485445599748
"choose" 0.0087883501630239 0 0.00242371361399937
"claim" 0.00703068013041912 0 0.00727114084199811
"co-operation" 0.00966718517932628 0 0
"commission" 0.00439417508151195 0.0117536436295252 0.0121185680699969
"communication" 0.00615184511411673 0.0117536436295252 0.00727114084199811
"confer" 0.0087883501630239 0 0.00242371361399937
"constituted" 0.00790951514672151 0 0.00484742722799874
"contained" 0.00615184511411673 0 0.00969485445599748
"content" 0.00703068013041912 0.0235072872590503 0.00242371361399937
"countenance" 0.00703068013041912 0.0117536436295252 0.00484742722799874
"day" 0.00966718517932628 0 0
"deny" 0.00527301009781434 0 0.0121185680699969
"deserve" 0.00790951514672151 0.0117536436295252 0.00242371361399937
"determining" 0.00966718517932628 0 0
"diminished" 0.00527301009781434 0.0235072872590503 0.00727114084199811
"districts" 0.00703068013041912 0 0.00727114084199811
"effected" 0.00703068013041912 0 0.00727114084199811
"eligible" 0.00703068013041912 0 0.00727114084199811
"enjoy" 0.00615184511411673 0 0.00969485445599748
"enterprises" 0.00615184511411673 0 0.00969485445599748
"excite" 0.00351534006520956 0.0235072872590503 0.0121185680699969
"expenses" 0.00790951514672151 0 0.00484742722799874
"extension" 0.00703068013041912 0.0117536436295252 0.00484742722799874
"feelings" 0.00966718517932628 0 0
"felt" 0.00703068013041912 0 0.00727114084199811
"field" 0.00615184511411673 0.0235072872590503 0.00484742722799874
"fill" 0.0087883501630239 0 0.00242371361399937
"forgotten" 0.00703068013041912 0.0117536436295252 0.00484742722799874
"guaranty" 0.00703068013041912 0 0.00727114084199811
"hampshire" 0.0087883501630239 0 0.00242371361399937
"happens" 0.00790951514672151 0.0117536436295252 0.00242371361399937
"hopes" 0.00527301009781434 0.0235072872590503 0.00727114084199811
"import" 0.00439417508151195 0 0.0145422816839962
"imposition" 0.00966718517932628 0 0
"incident" 0.00439417508151195 0 0.0145422816839962
"induced" 0.00527301009781434 0.0470145745181006 0.00242371361399937
"interesting" 0.00615184511411673 0 0.00969485445599748
"introduced" 0.00527301009781434 0 0.0121185680699969
"keeping" 0.00966718517932628 0 0
"landed" 0.00790951514672151 0 0.00484742722799874
"look" 0.0087883501630239 0 0.00242371361399937
"manufacturing" 0.00790951514672151 0 0.00484742722799874
"maryland" 0.00615184511411673 0 0.00969485445599748
"meant" 0.00351534006520956 0 0.0169659952979956
"medium" 0.00527301009781434 0 0.0121185680699969
"neighborhood" 0.00615184511411673 0.0235072872590503 0.00484742722799874
"north" 0.00703068013041912 0.0117536436295252 0.00484742722799874
"notice" 0.00527301009781434 0.0117536436295252 0.00969485445599748
"objectors" 0.00527301009781434 0 0.0121185680699969
"obligation" 0.00527301009781434 0.0235072872590503 0.00727114084199811
"offenses" 0.00439417508151195 0.0235072872590503 0.00969485445599748
"opponents" 0.0087883501630239 0.0117536436295252 0
"opposed" 0.00527301009781434 0.0117536436295252 0.00969485445599748
"paid" 0.00615184511411673 0.0117536436295252 0.00727114084199811
"pecuniary" 0.00790951514672151 0 0.00484742722799874
"perceived" 0.00527301009781434 0.0235072872590503 0.00727114084199811
"plain" 0.00790951514672151 0 0.00484742722799874
"plans" 0.00615184511411673 0 0.00969485445599748
"plurality" 0.0087883501630239 0 0.00242371361399937
"prejudice" 0.00790951514672151 0 0.00484742722799874
"pretensions" 0.00790951514672151 0 0.00484742722799874
"prevailed" 0.00703068013041912 0.0117536436295252 0.00484742722799874
"propensity" 0.00615184511411673 0 0.00969485445599748
"proved" 0.00351534006520956 0.0117536436295252 0.0145422816839962
"pursue" 0.00703068013041912 0 0.00727114084199811
"rate" 0.00966718517932628 0 0
"ratification" 0.00263650504890717 0 0.019389708911995
"rational" 0.00966718517932628 0 0
"reasonings" 0.00615184511411673 0 0.00969485445599748
"recollect" 0.00703068013041912 0.0117536436295252 0.00484742722799874
"recommended" 0.00087883501630239 0.0470145745181006 0.0145422816839962
"removed" 0.00351534006520956 0 0.0169659952979956
"reputation" 0.00703068013041912 0.0235072872590503 0.00242371361399937
"rome" 0.00703068013041912 0 0.00727114084199811
"sake" 0.00615184511411673 0.0235072872590503 0.00484742722799874
"salutary" 0.00703068013041912 0 0.00727114084199811
"secondly" 0.00615184511411673 0 0.00969485445599748
"societies" 0.00790951514672151 0 0.00484742722799874
"sort" 0.00615184511411673 0.0117536436295252 0.00727114084199811
"southern" 0.00615184511411673 0.0352609308885755 0.00242371361399937
"spring" 0.00966718517932628 0 0
"submit" 0.00790951514672151 0.0117536436295252 0.00242371361399937
"supplied" 0.00527301009781434 0 0.0121185680699969
"supplies" 0.00615184511411673 0 0.00969485445599748
"sword" 0.00790951514672151 0 0.00484742722799874
"systems" 0.00966718517932628 0 0
"talents" 0.00439417508151195 0.0587682181476258 0.00242371361399937
"train" 0.0087883501630239 0 0.00242371361399937
"ultimate" 0.00615184511411673 0 0.00969485445599748
"unequal" 0.00615184511411673 0 0.00969485445599748
"vain" 0.00527301009781434 0 0.0121185680699969
"validity" 0.00439417508151195 0.0117536436295252 0.0121185680699969
"writers" 0.00615184511411673 0 0.00969485445599748
"abolished" 0.00615184511411673 0 0.00727114084199811
"absurd" 0.0087883501630239 0 0
"accomplish" 0.00351534006520956 0 0.0145422816839962
"acknowledge" 0.0087883501630239 0 0
"adapted" 0.00790951514672151 0 0.00242371361399937
"administrations" 0.00615184511411673 0 0.00727114084199811
"adopt" 0.00615184511411673 0.0352609308885755 0
"aim" 0.00790951514672151 0 0.00242371361399937
"amendment" 0.00615184511411673 0 0.00727114084199811
"anarchy" 0.0087883501630239 0 0
"animosities" 0.00351534006520956 0.0117536436295252 0.0121185680699969
"appeals" 0.00615184511411673 0 0.00727114084199811
"applied" 0.00790951514672151 0 0.00242371361399937
"approbation" 0.00615184511411673 0.0117536436295252 0.00484742722799874
"arrangement" 0.00790951514672151 0 0.00242371361399937
"ascertain" 0.00527301009781434 0 0.00969485445599748
"ask" 0.00439417508151195 0.0235072872590503 0.00727114084199811
"author" 0.00439417508151195 0 0.0121185680699969
"avoided" 0.0087883501630239 0 0
"becomes" 0.00703068013041912 0.0117536436295252 0.00242371361399937
"check" 0.00703068013041912 0 0.00484742722799874
"complicated" 0.00615184511411673 0 0.00727114084199811
"considering" 0.00615184511411673 0.0117536436295252 0.00484742722799874
"consistent" 0.00615184511411673 0.0235072872590503 0.00242371361399937
"created" 0.00527301009781434 0 0.00969485445599748
"crown" 0.00790951514672151 0 0.00242371361399937
"daily" 0.00527301009781434 0.0117536436295252 0.00727114084199811
"defeat" 0.00703068013041912 0 0.00484742722799874
"demands" 0.00615184511411673 0 0.00727114084199811
"democracy" 0 0 0.0242371361399937
"desired" 0.00790951514672151 0 0.00242371361399937
"dictate" 0.00790951514672151 0 0.00242371361399937
"discernment" 0.00790951514672151 0.0117536436295252 0
"discharge" 0.00790951514672151 0 0.00242371361399937
"disunited" 0.00615184511411673 0.0117536436295252 0.00484742722799874
"double" 0.0087883501630239 0 0
"engagements" 0.00527301009781434 0 0.00969485445599748
"enter" 0.00527301009781434 0 0.00969485445599748
"entertain" 0.0087883501630239 0 0
"entertained" 0.00527301009781434 0.0235072872590503 0.00484742722799874
"exact" 0.00615184511411673 0.0117536436295252 0.00484742722799874
"excellent" 0.00790951514672151 0 0.00242371361399937
"exerted" 0.00790951514672151 0 0.00242371361399937
"extravagant" 0.00790951514672151 0 0.00242371361399937
"facilitate" 0.00615184511411673 0.0117536436295252 0.00484742722799874
"fine" 0.00527301009781434 0 0.00969485445599748
