"HAMILTON_federalist1" "HAMILTON_federalist11" "HAMILTON_federalist12" "HAMILTON_federalist13" "HAMILTON_federalist15" "HAMILTON_federalist16" "HAMILTON_federalist17" "HAMILTON_federalist21" "HAMILTON_federalist22" "HAMILTON_federalist23" "HAMILTON_federalist24" "HAMILTON_federalist25" "HAMILTON_federalist26" "HAMILTON_federalist27" "HAMILTON_federalist28" "HAMILTON_federalist29" "HAMILTON_federalist30" "HAMILTON_federalist31" "HAMILTON_federalist32" "HAMILTON_federalist33" "HAMILTON_federalist34" "HAMILTON_federalist35" "HAMILTON_federalist36" "HAMILTON_federalist59" "HAMILTON_federalist6" "HAMILTON_federalist60" "HAMILTON_federalist61" "HAMILTON_federalist65" "HAMILTON_federalist66" "HAMILTON_federalist67" "HAMILTON_federalist68" "HAMILTON_federalist69" "HAMILTON_federalist7" "HAMILTON_federalist70" "HAMILTON_federalist71" "HAMILTON_federalist72" "HAMILTON_federalist73" "HAMILTON_federalist74" "HAMILTON_federalist75" "HAMILTON_federalist76" "HAMILTON_federalist77" "HAMILTON_federalist78" "HAMILTON_federalist79" "HAMILTON_federalist8" "HAMILTON_federalist80" "HAMILTON_federalist81" "HAMILTON_federalist82" "HAMILTON_federalist83" "HAMILTON_federalist84" "HAMILTON_federalist85" "HAMILTON_federalist9" "JAY_federalist2" "JAY_federalist3" "JAY_federalist4" "JAY_federalist5" "JAY_federalist64" "MADISON_federalist10" "MADISON_federalist14" "MADISON_federalist37" "MADISON_federalist38" "MADISON_federalist39" "MADISON_federalist40" "MADISON_federalist41" "MADISON_federalist42" "MADISON_federalist43" "MADISON_federalist44" "MADISON_federalist45" "MADISON_federalist46" "MADISON_federalist47" "MADISON_federalist48" "MADISON_federalist58"
"beyond" 0 0 0.0916170407695831 0 0 0 0 0 0 0 0 0.0496770988574267 0.0831600831600832 0 0 0 0.150981378963261 0.0569151963574274 0 0 0.0446827524575514 0.0439753737906772 0 0 0.0488997555012225 0 0 0 0 0 0 0 0.043010752688172 0 0 0.0484730974309258 0 0 0 0 0 0.0325626831650928 0.191021967526266 0 0 0 0.0642260757867694 0.017082336863683 0.0476417341591234 0.0373692077727952 0.0497760079641613 0 0 0 0 0.04293688278231 0 0.046189376443418 0 0 0 0.0327868852459016 0.0280504908835905 0 0.0579710144927536 0 0.0466200466200466 0.0758150113722517 0 0.0529100529100529 0.0474158368895211
"circumstance" 0.061576354679803 0.0395726157499011 0.0458085203847916 0 0.0322164948453608 0 0.125549278091651 0 0.027972027972028 0 0 0 0.0415800415800416 0 0 0.0888494002665482 0 0 0.0662251655629139 0 0 0 0.0362187613183629 0 0 0.0439367311072056 0.0645577792123951 0.0490436488474743 0.0436109899694723 0 0 0.0667556742323097 0.043010752688172 0.0639795265515035 0 0.0484730974309258 0 0 0 0 0 0.0325626831650928 0.0955109837631328 0 0 0.0254323499491353 0.0642260757867694 0 0.0476417341591234 0 0 0 0.0682128240109141 0.0602409638554217 0 0.04293688278231 0.0330250990752972 0 0.0365096750638919 0 0 0 0 0 0 0 0 0 0 0 0.0474158368895211
"consequences" 0.123152709359606 0 0 0 0.0322164948453608 0 0.0627746390458255 0.0496770988574267 0 0 0 0 0 0.0673854447439353 0 0 0.0503271263210871 0 0.0662251655629139 0 0 0 0 0 0 0 0 0 0 0 0 0.100133511348465 0 0.0319897632757518 0.0566893424036281 0.0484730974309258 0 0 0 0 0 0.0325626831650928 0 0.192864030858245 0 0.0508646998982706 0.0642260757867694 0.017082336863683 0 0.0373692077727952 0.0497760079641613 0.118694362017804 0 0 0 0 0 0 0 0.0298596595998806 0 0 0.0561009817671809 0.0714030703320243 0.0289855072463768 0 0.0466200466200466 0 0 0 0
"exist" 0 0.0395726157499011 0.0458085203847916 0 0.0644329896907216 0 0.0627746390458255 0.0993541977148535 0.027972027972028 0.0546149645002731 0 0.0496770988574267 0.0831600831600832 0 0 0.0444247001332741 0.0503271263210871 0 0.0662251655629139 0.0584453535943892 0.134048257372654 0 0.0724375226367258 0.103252452245741 0 0.0439367311072056 0 0 0.0436109899694723 0 0 0 0.043010752688172 0.0319897632757518 0 0 0 0 0 0.0861697544161999 0 0 0 0.0482160077145612 0 0.0254323499491353 0.0642260757867694 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0357015351660121 0.0289855072463768 0 0 0 0 0 0
"foundation" 0 0.0395726157499011 0.0458085203847916 0 0 0 0 0 0.0559440559440559 0 0.0494315373208107 0.0496770988574267 0 0.0673854447439353 0.0613496932515337 0 0 0 0 0 0 0.0439753737906772 0.0724375226367258 0 0 0 0 0 0.0436109899694723 0 0 0 0.043010752688172 0.0319897632757518 0 0 0 0 0 0.0430848772081 0 0 0 0 0 0.0254323499491353 0.0642260757867694 0.0683293474547318 0.0476417341591234 0 0.0995520159283226 0 0 0 0.0733675715333822 0 0.0330250990752972 0 0.0365096750638919 0.0298596595998806 0.076103500761035 0.0327868852459016 0 0.0357015351660121 0 0 0 0 0 0.0529100529100529 0
"need" 0 0 0 0 0.0322164948453608 0.0484261501210654 0 0 0.027972027972028 0 0 0 0 0.0673854447439353 0 0.0888494002665482 0.0503271263210871 0 0.0662251655629139 0.0584453535943892 0.0446827524575514 0.0439753737906772 0 0 0.0488997555012225 0 0 0 0.0436109899694723 0 0 0.0333778371161549 0 0.0319897632757518 0 0.0969461948618517 0 0.0971817298347911 0 0.0430848772081 0 0 0 0 0.0809061488673139 0.0508646998982706 0 0 0.0714626012386851 0 0 0 0 0.0602409638554217 0 0 0 0.046189376443418 0 0 0 0 0 0.0714030703320243 0.0579710144927536 0.0685635927322592 0 0 0 0 0
"partial" 0.061576354679803 0.118717847249703 0.0458085203847916 0 0.0322164948453608 0.0484261501210654 0 0.0496770988574267 0 0 0 0.0496770988574267 0 0 0 0 0 0 0.0662251655629139 0 0 0 0 0 0.0488997555012225 0.0439367311072056 0 0 0.0872219799389446 0 0 0 0 0 0 0.0484730974309258 0 0 0 0 0 0.0325626831650928 0 0 0.040453074433657 0.0254323499491353 0.0642260757867694 0.017082336863683 0 0.0373692077727952 0 0 0 0 0.0733675715333822 0 0.0330250990752972 0 0.0365096750638919 0 0 0.0327868852459016 0 0.0357015351660121 0 0.0685635927322592 0 0.0379075056861259 0.108303249097473 0 0.0948316737790422
"probability" 0.061576354679803 0.0395726157499011 0 0.101522842639594 0 0 0 0.0496770988574267 0.0559440559440559 0 0 0.0993541977148535 0 0.202156334231806 0 0 0 0.0569151963574274 0 0 0.0446827524575514 0 0.0362187613183629 0.0516262261228704 0.0488997555012225 0.0878734622144113 0 0 0 0 0.0656167979002625 0.0333778371161549 0.0860215053763441 0 0.0566893424036281 0.0484730974309258 0.0418410041841004 0 0.0510204081632653 0.0430848772081 0.0500250125062531 0 0 0.0964320154291225 0 0 0 0 0 0.0373692077727952 0 0 0 0 0 0 0.0330250990752972 0 0 0 0 0 0 0 0.0289855072463768 0 0.0466200466200466 0 0 0 0
"questions" 0.061576354679803 0.118717847249703 0 0 0 0 0 0 0.027972027972028 0 0 0 0 0 0 0 0 0 0.0662251655629139 0 0 0 0 0 0 0 0 0.0490436488474743 0 0 0 0 0.043010752688172 0 0 0 0 0 0 0 0.0500250125062531 0.0325626831650928 0 0 0.040453074433657 0.0508646998982706 0.192678227360308 0.0512470105910489 0.0238208670795617 0.0373692077727952 0 0 0.136425648021828 0 0 0 0.0330250990752972 0 0.0365096750638919 0.0298596595998806 0 0.0327868852459016 0.0561009817671809 0.0357015351660121 0.0869565217391304 0 0 0 0 0 0.0474158368895211
"regulation" 0 0 0.0458085203847916 0 0 0 0.125549278091651 0 0 0.0546149645002731 0 0 0 0 0 0.133274100399822 0 0 0 0 0 0 0.0724375226367258 0.0516262261228704 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0.0510204081632653 0 0 0 0 0 0 0 0.0642260757867694 0.119576358045781 0.0238208670795617 0 0 0 0 0 0 0 0.0660501981505945 0 0 0 0.0380517503805175 0.0327868852459016 0.0280504908835905 0.178507675830061 0 0.0342817963661296 0.0466200466200466 0 0 0 0
"tendency" 0 0 0.0916170407695831 0 0.0966494845360825 0.0484261501210654 0 0 0.027972027972028 0.0546149645002731 0 0 0.0415800415800416 0 0 0 0.0503271263210871 0 0 0 0 0 0.0362187613183629 0.0516262261228704 0.0488997555012225 0 0 0 0 0 0.0656167979002625 0 0.043010752688172 0 0.113378684807256 0.0484730974309258 0 0.0971817298347911 0.0510204081632653 0.0430848772081 0.0500250125062531 0.0976880494952784 0 0.0482160077145612 0.040453074433657 0 0 0.017082336863683 0 0 0.0497760079641613 0 0 0 0 0 0.0330250990752972 0 0.0365096750638919 0.0298596595998806 0 0 0 0 0 0 0.0466200466200466 0 0.036101083032491 0 0
"admitted" 0 0 0 0 0.0322164948453608 0 0.0627746390458255 0 0 0.0546149645002731 0.0494315373208107 0 0 0.0673854447439353 0.0613496932515337 0 0 0.0569151963574274 0.0662251655629139 0 0 0 0.0362187613183629 0 0 0.0878734622144113 0 0 0.0872219799389446 0 0 0.0333778371161549 0.043010752688172 0.0319897632757518 0 0.0484730974309258 0 0 0 0.0861697544161999 0 0 0 0 0 0.0254323499491353 0 0 0 0 0 0 0 0 0 0 0 0 0.0365096750638919 0.0298596595998806 0 0.0655737704918033 0 0.0357015351660121 0.0869565217391304 0 0 0.0379075056861259 0.0722021660649819 0 0.0948316737790422
"after" 0.123152709359606 0.0395726157499011 0.0458085203847916 0 0.0322164948453608 0 0 0 0.027972027972028 0.0546149645002731 0 0 0.0831600831600832 0 0.0613496932515337 0 0 0 0 0.0584453535943892 0 0 0 0 0.0488997555012225 0 0.0645577792123951 0.0490436488474743 0.0436109899694723 0.0600240096038415 0 0 0 0.0319897632757518 0 0.0969461948618517 0 0 0 0 0 0 0 0.0482160077145612 0 0 0 0 0.0714626012386851 0.0373692077727952 0 0.0593471810089021 0 0 0 0 0 0 0.0365096750638919 0.0597193191997611 0 0 0 0.0357015351660121 0 0.0342817963661296 0 0.0379075056861259 0 0.0529100529100529 0.0474158368895211
"amount" 0 0 0.0916170407695831 0 0.0322164948453608 0.0968523002421307 0 0.0496770988574267 0 0 0 0 0 0 0.0613496932515337 0.0444247001332741 0 0.0569151963574274 0 0.116890707188778 0.0446827524575514 0 0 0 0 0 0 0 0 0 0 0.0333778371161549 0.0860215053763441 0 0 0 0 0 0.0510204081632653 0 0 0.0325626831650928 0 0 0 0.0762970498474059 0.0642260757867694 0.0341646737273659 0.0952834683182468 0.0373692077727952 0 0 0 0 0 0 0 0.046189376443418 0 0.0298596595998806 0 0 0 0 0 0.0342817963661296 0 0.0379075056861259 0.036101083032491 0 0
"composed" 0.061576354679803 0.0395726157499011 0 0 0.0322164948453608 0.0484261501210654 0 0.0496770988574267 0.027972027972028 0 0 0 0 0.0673854447439353 0 0.0444247001332741 0 0 0 0.0584453535943892 0 0.0879507475813544 0.0362187613183629 0 0 0 0 0.0490436488474743 0 0.0600240096038415 0 0.0333778371161549 0 0.0319897632757518 0 0 0 0 0 0 0 0 0 0 0.040453074433657 0.0762970498474059 0 0 0.0238208670795617 0.0373692077727952 0.149328023892484 0.178041543026706 0 0 0 0.08587376556462 0 0 0 0 0 0 0 0 0.0289855072463768 0 0 0 0 0 0.0948316737790422
"consider" 0 0.0395726157499011 0 0.203045685279188 0.0322164948453608 0 0 0 0.027972027972028 0 0 0 0 0 0 0.0444247001332741 0 0 0 0 0 0.0439753737906772 0 0.0516262261228704 0 0 0.0645577792123951 0.0490436488474743 0 0 0 0.0667556742323097 0 0 0 0.0969461948618517 0.0836820083682008 0.0971817298347911 0 0 0 0 0.0955109837631328 0.0482160077145612 0.040453074433657 0.0762970498474059 0.0642260757867694 0 0 0 0 0 0.204638472032742 0.0602409638554217 0.0733675715333822 0.04293688278231 0 0 0 0.0298596595998806 0 0 0 0 0.0289855072463768 0 0 0.0379075056861259 0 0 0
"future" 0 0.0395726157499011 0 0 0.0322164948453608 0 0 0 0 0 0.0988630746416213 0 0.0415800415800416 0 0 0 0.100654252642174 0 0 0 0.134048257372654 0 0 0.0516262261228704 0 0 0 0.0490436488474743 0 0.120048019207683 0 0 0.0860215053763441 0 0 0 0 0 0.0510204081632653 0.0430848772081 0 0 0 0 0 0.0508646998982706 0.0642260757867694 0.017082336863683 0.0476417341591234 0 0 0 0 0 0.0733675715333822 0.04293688278231 0 0 0.0365096750638919 0.0298596595998806 0.0380517503805175 0 0 0.0357015351660121 0 0 0.0466200466200466 0.0758150113722517 0 0 0
"indeed" 0.061576354679803 0.0395726157499011 0.0458085203847916 0 0.0644329896907216 0 0 0 0.027972027972028 0.0546149645002731 0.0988630746416213 0 0 0 0 0.0444247001332741 0 0 0.0662251655629139 0.0584453535943892 0 0.0439753737906772 0.0724375226367258 0 0 0 0 0 0 0 0 0 0 0.0319897632757518 0 0 0.0418410041841004 0 0.0510204081632653 0 0.0500250125062531 0 0.0955109837631328 0 0 0 0 0.017082336863683 0 0.0373692077727952 0.0497760079641613 0.0593471810089021 0 0 0 0.04293688278231 0.0660501981505945 0 0 0 0 0 0.0841514726507714 0 0 0 0.0932400932400932 0.0379075056861259 0 0 0
"internal" 0 0 0 0 0 0 0 0 0 0.109229929000546 0 0 0 0.202156334231806 0 0.0444247001332741 0.0503271263210871 0.0569151963574274 0 0 0.0893655049151028 0 0.181093806591815 0 0 0 0 0 0 0 0 0 0.043010752688172 0 0 0 0 0 0 0 0 0 0 0.0964320154291225 0 0 0 0.017082336863683 0 0 0.298656047784968 0 0 0 0 0 0 0 0.0365096750638919 0 0 0.0327868852459016 0.0280504908835905 0.0357015351660121 0 0 0.186480186480186 0 0 0 0
"merely" 0.061576354679803 0 0 0 0 0.0484261501210654 0.0627746390458255 0.0496770988574267 0.0559440559440559 0 0 0 0.0415800415800416 0 0 0.0444247001332741 0 0 0 0.116890707188778 0 0 0 0 0 0 0.0645577792123951 0.0490436488474743 0.0436109899694723 0.0600240096038415 0 0.0333778371161549 0 0.0319897632757518 0.0566893424036281 0 0.0418410041841004 0 0.0510204081632653 0 0.0500250125062531 0.0325626831650928 0 0 0.040453074433657 0.0254323499491353 0 0 0.0476417341591234 0.0373692077727952 0 0 0 0.0602409638554217 0 0 0 0.046189376443418 0 0 0 0.0327868852459016 0 0 0.0579710144927536 0 0 0.0379075056861259 0 0 0.0474158368895211
"unless" 0 0 0.0458085203847916 0 0 0.0484261501210654 0.0627746390458255 0 0 0.109229929000546 0 0.0496770988574267 0.0415800415800416 0.0673854447439353 0 0 0 0 0.0662251655629139 0.0584453535943892 0 0.0439753737906772 0.0362187613183629 0 0.0488997555012225 0.0439367311072056 0 0 0 0 0 0 0 0 0.113378684807256 0.0484730974309258 0.0836820083682008 0 0 0 0 0 0 0 0 0.0254323499491353 0.0642260757867694 0.0341646737273659 0.0476417341591234 0 0 0 0 0 0 0.04293688278231 0 0 0 0 0 0.0327868852459016 0.0280504908835905 0.0357015351660121 0.0289855072463768 0.0342817963661296 0 0.0379075056861259 0 0.0529100529100529 0
"various" 0 0.0395726157499011 0.0458085203847916 0.101522842639594 0 0 0 0 0.027972027972028 0 0.0494315373208107 0.0496770988574267 0.0415800415800416 0.0673854447439353 0 0 0 0 0 0 0 0.0439753737906772 0.0362187613183629 0 0.097799511002445 0.131810193321617 0 0 0 0 0 0 0 0 0.0566893424036281 0 0 0 0 0 0 0 0 0 0 0 0 0.0341646737273659 0.0714626012386851 0.0373692077727952 0.0497760079641613 0.178041543026706 0 0.0602409638554217 0 0 0.0990752972258917 0 0.0730193501277839 0 0 0 0 0.0357015351660121 0 0 0 0 0 0 0
"account" 0 0.0395726157499011 0 0 0 0.0484261501210654 0 0 0.027972027972028 0 0 0 0 0 0 0 0.0503271263210871 0 0 0 0 0.0439753737906772 0 0 0 0.0439367311072056 0 0.0490436488474743 0 0 0 0 0 0.0959692898272553 0.0566893424036281 0.0484730974309258 0.0418410041841004 0 0.0510204081632653 0.0430848772081 0.0500250125062531 0.0651253663301856 0.0955109837631328 0 0 0.101729399796541 0 0.017082336863683 0.0714626012386851 0.0747384155455904 0 0 0 0 0 0.04293688278231 0.0330250990752972 0 0 0 0 0 0 0.0357015351660121 0 0 0 0 0 0 0
"clearly" 0.061576354679803 0 0 0.101522842639594 0 0.0484261501210654 0 0.0496770988574267 0 0 0 0 0 0 0 0 0.0503271263210871 0 0.132450331125828 0 0.0446827524575514 0 0 0 0 0 0 0 0 0 0 0 0 0.0639795265515035 0 0 0 0 0 0 0 0.0325626831650928 0 0 0 0 0.0642260757867694 0.017082336863683 0.0238208670795617 0 0.0497760079641613 0.118694362017804 0 0 0 0 0.0660501981505945 0 0.109529025191676 0.0298596595998806 0.0380517503805175 0 0.0280504908835905 0.0714030703320243 0.0289855072463768 0.0342817963661296 0 0.0379075056861259 0.0722021660649819 0 0
"commercial" 0 0.277008310249307 0.0916170407695831 0.101522842639594 0 0 0 0 0.027972027972028 0.0546149645002731 0.0494315373208107 0 0 0 0 0 0.100654252642174 0 0 0 0.0446827524575514 0.0879507475813544 0.0362187613183629 0 0.293398533007335 0 0 0 0 0 0 0.0333778371161549 0.129032258064516 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0733675715333822 0 0 0 0 0 0 0 0 0.0714030703320243 0 0 0 0 0 0 0
"drawn" 0.061576354679803 0.0395726157499011 0.0916170407695831 0.101522842639594 0 0.0484261501210654 0 0 0 0.0546149645002731 0 0 0 0 0 0.0444247001332741 0 0 0 0.0584453535943892 0 0 0 0.0516262261228704 0.0488997555012225 0 0 0 0.0436109899694723 0 0 0 0.043010752688172 0.0319897632757518 0.0566893424036281 0 0.0418410041841004 0 0 0 0 0.0325626831650928 0 0.0964320154291225 0 0 0 0 0.0238208670795617 0 0.0497760079641613 0 0 0 0 0 0 0.092378752886836 0 0 0.076103500761035 0 0.0561009817671809 0.0357015351660121 0 0 0.0466200466200466 0 0.0722021660649819 0.0529100529100529 0
"employed" 0 0 0.0916170407695831 0.101522842639594 0.0322164948453608 0.145278450363196 0 0 0 0 0 0 0 0.0673854447439353 0.0613496932515337 0.0444247001332741 0 0 0 0 0 0 0.0724375226367258 0 0 0.0439367311072056 0 0 0 0.0600240096038415 0 0.0333778371161549 0 0 0.0566893424036281 0 0.0836820083682008 0 0 0 0 0 0 0 0 0 0 0.0341646737273659 0.0952834683182468 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0561009817671809 0 0 0 0.13986013986014 0.0758150113722517 0 0 0.0474158368895211
"enough" 0.061576354679803 0 0.0458085203847916 0.101522842639594 0 0.145278450363196 0 0 0.027972027972028 0 0 0 0.291060291060291 0 0 0 0 0 0 0 0 0 0 0 0.0488997555012225 0 0 0.0490436488474743 0.0436109899694723 0 0 0 0 0.0959692898272553 0.170068027210884 0.0969461948618517 0 0 0 0 0.0500250125062531 0 0 0.0964320154291225 0 0 0 0 0.0238208670795617 0.0747384155455904 0.0497760079641613 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"except" 0 0 0 0 0.0322164948453608 0 0 0 0 0 0.0988630746416213 0 0 0 0.0613496932515337 0 0 0 0.0662251655629139 0.0584453535943892 0.0446827524575514 0 0 0.0516262261228704 0 0 0 0 0 0 0 0.133511348464619 0 0.0319897632757518 0 0 0 0.0971817298347911 0 0 0.0500250125062531 0 0.0955109837631328 0 0 0 0 0.0341646737273659 0.0476417341591234 0 0 0.0593471810089021 0.0682128240109141 0 0 0 0 0 0 0.0298596595998806 0 0.0655737704918033 0.0561009817671809 0 0.0289855072463768 0.0342817963661296 0.0466200466200466 0 0.036101083032491 0 0.0474158368895211
"impossible" 0 0 0 0 0.0322164948453608 0.0484261501210654 0 0 0 0.0546149645002731 0.0494315373208107 0 0.0415800415800416 0 0 0.0888494002665482 0 0 0 0 0.0446827524575514 0 0.108656283955089 0 0 0.0439367311072056 0.0645577792123951 0 0 0.120048019207683 0 0 0 0.0639795265515035 0 0 0.0836820083682008 0 0 0 0.0500250125062531 0 0 0 0.0809061488673139 0 0 0.0341646737273659 0.0238208670795617 0.0373692077727952 0.0497760079641613 0 0 0 0 0.04293688278231 0 0.046189376443418 0.0730193501277839 0 0 0.0327868852459016 0 0 0 0 0 0 0 0 0
"mankind" 0.061576354679803 0.0395726157499011 0 0 0.0644329896907216 0 0 0 0 0 0 0 0 0.0673854447439353 0 0 0.100654252642174 0.0569151963574274 0 0 0.0446827524575514 0 0.0362187613183629 0 0.0488997555012225 0 0 0.0490436488474743 0 0 0 0 0 0.0319897632757518 0 0.0969461948618517 0 0 0 0.0861697544161999 0 0.0325626831650928 0 0 0 0.0254323499491353 0 0 0 0 0.0995520159283226 0 0 0 0 0 0.132100396301189 0.046189376443418 0.0730193501277839 0 0.0380517503805175 0.0327868852459016 0 0 0.0289855072463768 0 0 0 0.036101083032491 0 0
"mean" 0 0 0 0 0.0322164948453608 0 0.0627746390458255 0 0 0 0.0494315373208107 0 0.0415800415800416 0 0 0 0 0 0.198675496688742 0 0.0446827524575514 0 0 0 0 0 0 0.0490436488474743 0.0872219799389446 0.0600240096038415 0 0 0 0 0 0.0484730974309258 0.0418410041841004 0 0 0 0.0500250125062531 0.0325626831650928 0 0 0 0 0.0642260757867694 0 0 0 0.0995520159283226 0 0.0682128240109141 0 0 0 0.0990752972258917 0.092378752886836 0 0.0298596595998806 0 0.0655737704918033 0.0280504908835905 0 0 0.0342817963661296 0 0.0379075056861259 0.036101083032491 0 0
"mutual" 0 0 0.0458085203847916 0 0.0322164948453608 0 0.125549278091651 0.0496770988574267 0 0 0 0.0496770988574267 0 0 0 0.0888494002665482 0 0 0 0.116890707188778 0 0 0 0 0.097799511002445 0 0 0 0.0436109899694723 0 0 0 0.043010752688172 0.0319897632757518 0 0 0 0 0 0 0.0500250125062531 0 0 0 0 0 0 0 0 0.0373692077727952 0 0.0593471810089021 0 0.0602409638554217 0.146735143066764 0 0.0660501981505945 0.092378752886836 0.0365096750638919 0 0 0 0.0561009817671809 0.0357015351660121 0.0289855072463768 0 0 0.0379075056861259 0 0.0529100529100529 0
"next" 0.061576354679803 0 0 0 0.0322164948453608 0 0 0.0496770988574267 0 0 0 0 0 0 0 0.0444247001332741 0 0 0 0.0584453535943892 0 0 0.0362187613183629 0 0 0 0 0 0.0436109899694723 0.360144057623049 0 0 0 0 0 0 0 0 0 0.0430848772081 0 0.0325626831650928 0.0955109837631328 0 0 0.0254323499491353 0.0642260757867694 0.017082336863683 0.0238208670795617 0.0373692077727952 0 0 0 0 0 0 0.0330250990752972 0 0 0.0298596595998806 0.0380517503805175 0.0327868852459016 0.0561009817671809 0 0 0.0342817963661296 0.0466200466200466 0 0 0.105820105820106 0.0474158368895211
"shown" 0 0.0395726157499011 0 0.101522842639594 0 0 0 0 0 0.109229929000546 0 0 0.0415800415800416 0.0673854447439353 0 0 0 0 0 0.0584453535943892 0.0446827524575514 0 0 0 0 0 0.0645577792123951 0 0.0872219799389446 0.0600240096038415 0 0 0 0 0 0 0 0 0.0510204081632653 0 0.0500250125062531 0 0.0955109837631328 0.0482160077145612 0.0809061488673139 0 0 0.0341646737273659 0 0.0373692077727952 0.0497760079641613 0 0 0 0 0 0 0 0.0730193501277839 0 0 0.0327868852459016 0.0280504908835905 0 0 0 0.13986013986014 0 0 0.0529100529100529 0.0948316737790422
"third" 0 0 0 0.203045685279188 0 0 0 0 0.0559440559440559 0 0 0 0 0 0 0 0 0 0.0662251655629139 0 0.0893655049151028 0 0 0.0516262261228704 0.0488997555012225 0 0.0645577792123951 0.0490436488474743 0.0436109899694723 0.0600240096038415 0 0 0 0 0 0.0484730974309258 0.0836820083682008 0 0 0 0 0 0 0 0.161812297734628 0 0 0 0.0238208670795617 0.0373692077727952 0 0 0 0.0602409638554217 0 0.04293688278231 0 0.046189376443418 0 0.0298596595998806 0 0.0327868852459016 0.0280504908835905 0.0714030703320243 0 0.0342817963661296 0 0 0.036101083032491 0 0
"wholly" 0 0 0 0 0 0 0.0627746390458255 0 0 0 0 0 0 0 0 0 0 0.0569151963574274 0 0 0.0893655049151028 0 0.0362187613183629 0.154878678368611 0.0488997555012225 0 0 0.0980872976949485 0 0 0 0.0333778371161549 0 0.0319897632757518 0 0 0.0418410041841004 0 0 0 0 0.0325626831650928 0 0 0.040453074433657 0 0 0.0341646737273659 0.0238208670795617 0 0.0497760079641613 0 0 0 0 0 0.0330250990752972 0.092378752886836 0 0 0.228310502283105 0.0327868852459016 0 0 0 0 0.0466200466200466 0 0 0.0529100529100529 0
"am" 0.184729064039409 0 0 0 0 0 0.0627746390458255 0 0 0.0546149645002731 0.0494315373208107 0 0.0415800415800416 0 0 0 0 0 0.198675496688742 0 0 0.0439753737906772 0.0362187613183629 0.0516262261228704 0 0.0439367311072056 0.0645577792123951 0 0.0436109899694723 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0762970498474059 0.128452151573539 0 0 0.112107623318386 0 0.0593471810089021 0 0 0 0 0 0 0 0.0298596595998806 0 0 0 0 0 0.0342817963661296 0.0466200466200466 0 0.036101083032491 0.0529100529100529 0.0474158368895211
"derived" 0 0 0.0458085203847916 0 0 0 0.0627746390458255 0.0496770988574267 0 0 0 0 0.0831600831600832 0 0 0 0 0 0 0 0 0 0.0362187613183629 0 0 0 0 0 0.0436109899694723 0 0 0 0.043010752688172 0.0639795265515035 0 0 0 0 0.0510204081632653 0.0861697544161999 0 0.0325626831650928 0 0 0 0.0254323499491353 0 0.0341646737273659 0.0238208670795617 0.0373692077727952 0 0 0.0682128240109141 0 0 0.04293688278231 0 0 0.0365096750638919 0 0.228310502283105 0 0.0280504908835905 0 0.0579710144927536 0 0 0 0 0 0
"difference" 0 0.118717847249703 0.0458085203847916 0 0.0322164948453608 0.0484261501210654 0 0 0.027972027972028 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0656167979002625 0.0333778371161549 0 0.0319897632757518 0 0 0 0 0 0.0861697544161999 0 0 0.191021967526266 0.0482160077145612 0.040453074433657 0.0254323499491353 0 0.0512470105910489 0.0952834683182468 0 0 0 0 0 0 0 0.0990752972258917 0 0.0730193501277839 0 0.0380517503805175 0 0 0.0357015351660121 0 0 0 0 0 0 0
